"","Federal_District_eng","Federal_District_rus","Region_eng","Region_rus","Settlement_eng","Settlement_rus","long_city","lat_city","oktmo","num_population","pr_location_eng","pr_location_rus","distance_pedestrian","duration_pedestrian","distance_masstransit","duration_masstransit","Date","pr_type_rus","pr_type_eng","agreement","Prime_Org_eng","Prime_Org_rus","actor_kprf","actor_ldpr","actor_naval","actor_jr","actor_yab","actor_trade","actor_other","pr_number_mean","pr_number_min","pr_number_max","pr_number_category","pr_arrest","pr_arrest_category","act_arrest","link_1","link_2","link_3","source_type_rus","source_type_eng"
"167","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Verhovazh'e","Верховажье",42.04491,60.742802,19616404,5052,"","",NA,NA,NA,NA,"2018-07-03","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,300,300,300,"several hundreds","","no",NA,"https://samolet.media/posts/3363","","","СМИ","mass media"
"168","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Verhovazh'e","Верховажье",42.04491,60.742802,19616404,5052,"Dom Kul'tury (Culture Center)","Дом Культуры",0,0,0,0,"2018-07-28","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://com-forum.ru/forum/index.php?topic=17844.100;wap2","","","СМИ","mass media"
"169","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Verhovazh'e","Верховажье",42.04491,60.742802,19616404,5052,"Dom Kul'tury (Culture Center)","Дом Культуры",0,0,0,0,"2018-10-13","митинг","rally",1,"Activists","Активисты",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"https://newsvo.ru/news/116609","","","СМИ","mass media"
"170","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Svobody Square","Площадь Свободы",267,192,267,192,"2018-07-01","митинг","rally",1,"CPRF","КПРФ",1,NA,1,NA,NA,1,1,1500,1500,1500,"more 1000","","no",NA,"https://vo.rbc.ru/vo/05/07/2018/5b3da2689a7947d9d7311b52","https://samolet.media/posts/3363","https://vk.com/1july_vologda","СМИ","mass media"
"171","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-07-05","анонс","announcement",1,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://www.sibreal.org/a/29334372.html","","","СМИ","mass media"
"172","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-07-18","пикет","mass picket",1,"Jabloko","Яблоко",NA,NA,NA,NA,1,NA,NA,30,30,30,"less 50","","no",NA,"https://premier.region35.ru/news/miting-profsoyuzov-protiv-povysheniya-pensionnoy-reformy-proshyol-nakanune-v-vologde","","","СМИ","mass media"
"173","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-07-19","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,700,700,700,"under 1000","","no",NA,"https://premier.region35.ru/news/miting-profsoyuzov-protiv-povysheniya-pensionnoy-reformy-proshyol-nakanune-v-vologde","https://7x7-journal.ru/articles/2018/07/28/nekotorye-mashinisty-za-dengi-prohodyat-komissii-chtoby-do-pensii-dorabotat-v-vologodskoj-oblasti-proshel-desyatyj-za-nedelyu-miting-protiv-pensionnoj-reformy","","СМИ","mass media"
"174","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-07-20","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,600,600,600,"under 1000","","no",NA,"https://www.solidarnost.org/news/_Pensii___zhivym____v_Vologde_sostoyalsya_masshtabnyy_profsoyuznyy_miting_.html","","","СМИ","mass media"
"175","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Svobody Square","Площадь Свободы",267,192,267,192,"2018-07-26","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,200,200,200,"several hundreds","","no",NA,"https://vk.com/wall-54376785_6432","https://7x7-journal.ru/articles/2018/07/28/nekotorye-mashinisty-za-dengi-prohodyat-komissii-chtoby-do-pensii-dorabotat-v-vologodskoj-oblasti-proshel-desyatyj-za-nedelyu-miting-protiv-pensionnoj-reformy","","и то и то","both"
"176","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-07-28","митинг","rally",1,"Navalny","Навальный",1,NA,1,NA,NA,NA,NA,700,700,700,"under 1000","","no",NA,"https://7x7-journal.ru/articles/2018/07/28/nekotorye-mashinisty-za-dengi-prohodyat-komissii-chtoby-do-pensii-dorabotat-v-vologodskoj-oblasti-proshel-desyatyj-za-nedelyu-miting-protiv-pensionnoj-reformy","","","СМИ","mass media"
"177","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Chajkovskogo Square","пл. Чайковского",1774,1277,2842.84104677962,1082,"2018-09-02","анонс","announcement",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"http://komsomolrf.ru/novosti/kazhdyj-nash-miting-kazhdyj-piket-udar-po-mraku-kapitala.html","","","СМИ","mass media"
"178","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Kremlevskaya Square","Кремлевская Площадь",704,507,1005.55651888117,1078,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,600,600,600,"under 1000","","no",NA,"https://vk.com/wall-168961284?day=10092018&w=wall-168961284_71%2Fall","","","блог","blog"
"179","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"","",NA,NA,NA,NA,"2018-09-20","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,500,500,500,"under 1000","","no",NA,"https://www.solidarnost.org/news/_Pensii___zhivym____v_Vologde_sostoyalsya_masshtabnyy_profsoyuznyy_miting_.html","","","СМИ","mass media"
"180","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Kirovskii Skver (park)","Кировский Сквер",528,380,1228.67040243255,1075,"2018-09-21","одиночный пикет","single picket",0,"Jabloko","Яблоко",NA,NA,NA,NA,1,NA,NA,1,1,1,"less 50","","no",NA,"https://www.yabloko.ru/news/2018/09/21-0","","","блог","blog"
"181","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Chajkovskogo Square","пл. Чайковского",1774,1277,2842.84104677962,1082,"2018-09-22","анонс","announcement",1,"Trade Unions","Профсоюзы",1,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"https://www.leftfront.org/?p=7358","","","блог","blog"
"182","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vologda","Вологда",39.891523,59.220501,19701000,311166,"Kremlevskaya Square","Кремлевская Площадь",704,507,1005.55651888117,1078,"2018-10-14","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://newsvo.ru/news/116609","","","СМИ","mass media"
"183","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vytegra","Вытегра",36.449511,61.006359,19622101,10324,"KKZ «Volgo-Balt»","ККЗ «Волго-Балт»",57267,41232,NA,NA,"2018-07-28","анонс","announcement",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://cher-is.com/tag/vy-tegra/","","","СМИ","mass media"
"184","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Vytegra","Вытегра",36.449511,61.006359,19622101,10324,"Lenin monument","Памятник В.И. Ленину",371,267,371,267,"2018-09-20","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_824228","","","блог","blog"
"185","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Kaduy","Кадуй",37.149963,59.199472,19626151,11194,"GRES near Dom Kul'tury (Culture Center)","ГРЭС у Дома Культуры",2533,1823,2533,1823,"2018-07-27","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://com-forum.ru/forum/index.php?topic=17844.100;wap2","","","СМИ","mass media"
"186","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Lipin Bor","Липин Бор",37.975722,60.261939,19612420,3286,"Rynochnaja Square","Рыночная Площадь",0,0,0,0,"2018-09-26","анонс","announcement",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_824228","","","блог","blog"
"187","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Ustyuzhna","Устюжна",36.442423,58.838396,19650101,8712,"Sobornaya Square","Соборная Площадь",866,623,866,623,"2018-07-30","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://com-forum.ru/forum/index.php?topic=17844.100;wap2","","","СМИ","mass media"
"188","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Chagoda","Чагода",35.332106,59.165421,19654151,6154,"","",NA,NA,NA,NA,"2018-06-26","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,300,300,300,"several hundreds","","no",NA,"https://samolet.media/posts/3363","http://kprf35.com/2018/07/chagoda-protiv-povysheniya-pensionnogo-vozrasta/","","и то и то","both"
"189","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Chagoda","Чагода",35.332106,59.165421,19654151,6154,"Dom Kul'tury (Culture Center)","Дом Культуры",11373,8188,NA,NA,"2018-07-26","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,100,100,100,"several hundreds","","no",NA,"https://vk.com/wall438206306_1705","","","блог","blog"
"190","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Cherepovets","Череповец",37.90347,59.122612,19730000,318107,"Himikov Square","Площадь Химиков",4507,3245,4946.30333477739,1246,"2018-07-04","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,NA,5000,4000,6000,"more 1000","","no",NA,"https://vo.rbc.ru/vo/05/07/2018/5b3da2689a7947d9d7311b52","https://www.gorodche.ru/news/society/107850/","https://newdaynews.ru/society/639509.html","СМИ","mass media"
"191","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Cherepovets","Череповец",37.90347,59.122612,19730000,318107,"Himikov Square","Площадь Химиков",4507,3245,4946.30333477739,1246,"2018-07-25","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,NA,2500,2500,2500,"more 1000","","no",NA,"https://www.youtube.com/watch?v=JZQD4wPMlUI","https://samolet.media/posts/3363","https://kprf.ru/actions/kprf/177656.html","и то и то","both"
"192","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Cherepovets","Череповец",37.90347,59.122612,19730000,318107,"Himikov Square","Площадь Химиков",4507,3245,4946.30333477739,1246,"2018-09-19","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,1,1000,1000,1000,"more 1000","","no",NA,"https://www.cpv.ru/modules/news/article.php?storyid=85461","https://kprf.ru/actions/kprf/179035.html","https://www.leftfront.org/?p=7358","и то и то","both"
"193","North West","Северо-Западный","Vologodskaya Oblast","Вологодская область","Shuyskoe","Шуйское",41.031027,59.374281,19632424,2121,"Central Square","Центральная Площадь",480233,345768,NA,NA,"2018-07-24","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://samolet.media/posts/3363","http://com-forum.ru/forum/index.php?topic=17844.100;wap2","","СМИ","mass media"
"194","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"Pamjatnik «Bortsam za Vlast' Sovetov»","Памятник «Борцам за Власть Советов»",657,473,802.998383923513,597,"2018-07-07","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,300,300,300,"several hundreds","","no",NA,"https://vk.com/wall136616482_1484","https://vk.com/kprf32?w=wall-118694691_1989","https://newdaynews.ru/society/639509.html","и то и то","both"
"195","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"","",NA,NA,NA,NA,"2018-07-08","митинг","rally",1,"Activists","Активисты",NA,NA,NA,NA,NA,NA,1,70,70,70,"under 100","","no",NA,"https://ria-glas.ru/2018/novosti/protestnye-akczii-v-borisoglebske-ne-s/","","","СМИ","mass media"
"196","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"Revoljutsii Square","Площадь Революции",547,393,823.998383923513,612,"2018-07-29","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,440,440,440,"several hundreds","","no",NA,"http://borisoglebsk-online.ru/me-reporter/6330/","http://activatica.org/blogs/view/id/5364/title/v-borisoglebske-na-ploshchadi-revolyucii-proshjol-miting-protiv-povysheniya-pensionnogo-vozrasta-i-jekocida-naseleniya","","СМИ","mass media"
"197","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"Revoljutsii Square","Площадь Революции",547,393,823.998383923513,612,"2018-08-11","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,100,100,100,"several hundreds","","no",NA,"http://borisoglebsk.bloknot-voronezh.ru/news/mitingi-v-borisoglebske-razocharovanie-protestom-1005574","","","СМИ","mass media"
"198","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"Revoljutsii Square","Площадь Революции",547,393,823.998383923513,612,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,160,160,160,"several hundreds","","no",NA,"http://bebsker.ru/news/2018/09/05/1904.html","","","СМИ","mass media"
"199","Central","Центральный","Voronezh Region","Воронежская область","Borisoglebsk","Борисоглебск",42.075183,51.366308,20710000,60878,"«Bortsam za Vlast' Sovetov» Monument","Памятник «Борцам за Власть Советов»",657,473,802.998383923513,597,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,30,30,30,"less 50","","no",NA,"http://bebsker.ru/news/2018/09/26/1969.html","","","СМИ","mass media"
"200","Central","Центральный","Voronezh Region","Воронежская область","Voronezh","Воронеж",39.200269,51.660786,20701000,1054111,"Juzhnyi Park","Парк Южный",6924,4985,7498.04308443456,2002,"2018-07-12","митинг","rally",1,"Other","Другое",NA,NA,NA,NA,NA,NA,1,200,200,200,"several hundreds","","no",NA,"https://moe-online.ru/news/society/1017505","https://moe-online.ru/news/society/1016630","","СМИ","mass media"
